date,channel,device,sessions,users,pageviews,bounce_rate,avg_session_duration,conversions,revenue,marketing_cost
2026-06-18,Social Media,Desktop,410,361,946,0.49,160.0,9.0,5052.12,1463.92
2026-03-08,Referral,Tablet,20,15,48,0.395,166.0,1.0,800.41,35.49
2026-04-02,Social Media,Mobile,438,359,1271,0.592,128.0,9.0,5343.0,1316.03
2026-07-09,Referral,Desktop,219,179,573,0.442,134.0,5.0,3554.22,359.33
2026-07-13,Organic Search,Tablet,285,239,674,0.372,157.0,9.0,7754.29,0.0
2026-06-08,Referral,Tablet,67,58,202,0.365,172.0,4.0,3120.11,134.27
2026-04-10,Email,Mobile,239,214,709,0.341,122.0,7.0,6454.91,323.28
2026-07-30,Referral,Tablet,40,35,101,0.478,188.0,1.0,519.29,62.72
2026-07-07,Organic Search,Tablet,283,238,605,0.344,171.0,9.0,8413.86,0.0
2026-07-07,Organic Search,Mobile,736,594,1724,0.404,117.0,36.0,31081.17,0.0
2026-07-16,Paid Search,Tablet,212,177,711,0.434,137.0,8.0,5313.77,1540.47
2026-11-16,Email,Mobile,265,216,650,0.366,131.0,15.0,14825.58,329.59
2026-10-11,Referral,Desktop,122,99,399,0.418,190.0,4.0,2546.9,245.32
2026-07-11,Email,Tablet,90,76,281,0.313,202.0,5.0,4106.58,111.39
2026-02-03,Email,Desktop,256,232,618,0.296,201.0,12.0,11898.01,305.44
2026-06-19,Direct,Tablet,152,130,493,0.318,142.0,5.0,5659.46,0.0
2026-11-13,Referral,Mobile,205,164,599,0.443,72.0,7.0,5490.28,405.93
2026-01-08,Organic Search,Desktop,607,531,1617,0.394,204.0,21.0,18124.6,0.0
2026-08-04,Social Media,Desktop,401,360,889,0.54,155.0,6.0,3261.07,1471.58
2026-06-13,Organic Search,Mobile,639,542,1939,0.396,150.0,17.0,16208.01,0.0
2026-09-05,Paid Search,Tablet,163,130,361,0.371,112.0,6.0,4216.78,1369.52
2026-07-16,Paid Search,Desktop,532,481,1245,0.437,184.0,18.0,14856.73,4253.96
2026-06-01,Direct,Desktop,306,270,922,0.318,223.0,13.0,11843.52,0.0
2026-02-15,Referral,Tablet,20,16,46,0.442,139.0,1.0,756.96,39.66
2026-04-02,Organic Search,Mobile,677,542,1635,0.376,153.0,20.0,16705.03,0.0
2026-02-24,Direct,Desktop,293,260,1008,0.341,199.0,12.0,11334.28,0.0
2026-07-02,Paid Search,Tablet,194,157,597,0.418,162.0,7.0,5114.47,1571.3
2026-12-29,Referral,Tablet,20,17,45,0.402,139.0,1.0,781.66,33.61
2026-05-02,Email,Mobile,326,282,908,0.312,89.0,14.0,14729.76,337.1
2026-12-02,Referral,Desktop,173,150,492,0.435,211.0,5.0,3036.46,280.65
2026-05-16,Direct,Mobile,353,275,826,0.429,118.0,14.0,13641.62,0.0
2026-01-21,Organic Search,Tablet,223,187,568,0.337,102.0,2.0,1251.43,0.0
2026-05-11,Email,Desktop,266,210,808,0.375,179.0,12.0,9276.31,330.5
2026-01-20,Paid Search,Desktop,393,338,1019,0.402,179.0,23.0,21371.76,2900.86
2026-02-15,Paid Search,Mobile,452,358,1497,0.537,140.0,5.0,4569.59,3561.48
2026-09-25,Organic Search,Mobile,645,539,1366,0.5,109.0,14.0,11779.03,0.0
2026-06-28,Organic Search,Mobile,660,537,2193,0.447,159.0,18.0,19628.07,0.0
2026-11-13,Email,Mobile,261,235,697,0.365,120.0,14.0,13174.14,345.49
2026-12-16,Direct,Mobile,292,241,848,0.332,95.0,12.0,12123.72,0.0
2026-07-04,Direct,Mobile,275,223,872,0.433,124.0,13.0,12419.28,0.0
2026-08-17,Organic Search,Tablet,282,234,889,0.336,142.0,8.0,7404.63,0.0
2026-04-28,Email,Mobile,357,322,914,0.379,127.0,12.0,10157.95,385.21
2026-04-12,Referral,Mobile,131,109,336,0.473,138.0,1.0,916.39,231.59
2026-02-14,Organic Search,Mobile,548,435,1854,0.544,121.0,16.0,14789.77,0.0
2026-12-28,Paid Search,Mobile,446,383,1369,0.477,137.0,11.0,7533.79,3814.18
2026-05-29,Email,Mobile,307,274,872,0.34,131.0,15.0,12816.32,322.83
2026-01-06,Paid Search,Mobile,506,396,1140,0.39,150.0,14.0,9631.13,4751.88
2026-08-23,Direct,Mobile,336,262,738,0.422,154.0,13.0,14044.16,0.0
2026-07-28,Direct,Desktop,294,255,988,0.385,160.0,10.0,11309.99,0.0
2026-06-10,Email,Tablet,132,108,355,0.259,162.0,4.0,3660.12,135.6
2026-05-12,Direct,Mobile,395,359,1263,0.381,140.0,21.0,19374.51,0.0
2026-10-29,Referral,Mobile,188,157,584,0.488,120.0,5.0,4364.27,302.72
2026-11-19,Direct,Tablet,48,38,136,0.324,153.0,2.0,1849.55,0.0
2026-06-29,Social Media,Desktop,405,361,1017,0.598,153.0,11.0,7299.68,1171.24
2026-12-24,Direct,Desktop,317,270,1103,0.373,156.0,10.0,10565.96,0.0
2026-06-08,Email,Desktop,342,283,884,0.338,178.0,18.0,15975.08,437.86
2026-12-04,Email,Mobile,277,241,895,0.42,125.0,15.0,15080.16,361.07
2026-06-11,Direct,Tablet,97,76,246,0.358,162.0,3.0,2639.18,0.0
2026-04-14,Email,Tablet,167,144,400,0.325,159.0,14.0,15193.75,206.86
2026-09-14,Paid Search,Mobile,576,505,1686,0.457,123.0,7.0,5011.98,4992.44
2026-04-14,Paid Search,Desktop,488,410,1476,0.488,188.0,14.0,9672.5,3792.83
2026-05-27,Referral,Tablet,76,59,164,0.409,130.0,1.0,669.54,156.58
2026-05-05,Email,Tablet,72,63,224,0.348,170.0,5.0,5162.94,99.07
2026-10-26,Email,Desktop,323,269,840,0.318,162.0,17.0,13811.08,340.43
2026-05-10,Direct,Tablet,49,38,117,0.343,144.0,0.0,0.0,0.0
2026-02-22,Direct,Tablet,98,83,293,0.382,145.0,2.0,1659.41,0.0
2026-06-20,Social Media,Tablet,40,36,98,0.535,148.0,0.0,0.0,121.65
2026-03-04,Paid Search,Mobile,467,377,1191,0.465,96.0,14.0,11025.77,4348.81
2026-05-25,Paid Search,Tablet,191,156,519,0.338,173.0,4.0,2916.0,1866.87
2026-05-03,Social Media,Tablet,131,114,341,0.544,177.0,0.0,0.0,415.53
2026-01-24,Paid Search,Tablet,161,143,456,0.463,151.0,6.0,4583.24,1266.56
2026-02-21,Paid Search,Mobile,434,365,1078,0.471,118.0,11.0,8768.39,3986.5
2026-03-11,Direct,Desktop,290,239,751,0.43,161.0,16.0,17073.52,0.0
2026-01-27,Email,Desktop,265,215,786,0.325,138.0,12.0,12662.02,281.74
2026-04-24,Organic Search,Mobile,797,650,2095,0.402,79.0,31.0,25829.03,0.0
2026-12-02,Email,Tablet,41,33,125,0.363,152.0,1.0,791.91,53.78
2026-03-08,Direct,Tablet,143,114,315,0.415,142.0,4.0,2788.2,0.0
2026-05-26,Referral,Mobile,214,190,570,0.497,157.0,2.0,1051.17,348.09
2026-12-18,Paid Search,Mobile,547,446,1882,0.536,144.0,16.0,12256.55,5144.45
2026-04-20,Social Media,Tablet,88,71,210,0.514,155.0,1.0,657.26,287.49
2026-06-22,Direct,Tablet,116,92,321,0.376,142.0,2.0,1585.99,0.0
2026-08-12,Paid Search,Mobile,562,446,1828,0.414,155.0,20.0,17972.55,5161.04
2026-04-30,Email,Desktop,261,228,897,0.315,210.0,16.0,15395.89,276.82
2026-07-24,Referral,Desktop,177,157,558,0.4,140.0,7.0,6140.02,348.93
2026-10-01,Organic Search,Tablet,217,184,505,0.457,154.0,6.0,5522.11,0.0
2026-04-21,Referral,Tablet,52,41,114,0.276,128.0,1.0,696.58,101.8
2026-08-13,Organic Search,Mobile,722,594,2255,0.477,110.0,17.0,13724.48,0.0
2026-12-24,Referral,Desktop,153,127,435,0.43,256.0,4.0,2782.36,251.62
2026-06-19,Direct,Desktop,359,313,884,0.404,147.0,20.0,20052.55,0.0
2026-03-11,Social Media,Desktop,380,310,971,0.553,140.0,6.0,2661.38,1142.2
2026-05-02,Direct,Tablet,136,115,362,0.406,110.0,10.0,9826.56,0.0
2026-05-31,Direct,Desktop,274,220,892,0.279,167.0,11.0,11151.84,0.0
2026-02-25,Organic Search,Tablet,228,202,624,0.405,181.0,9.0,6126.7,0.0
2026-05-02,Direct,Desktop,269,212,857,0.368,200.0,20.0,25915.51,0.0
2026-09-17,Social Media,Tablet,145,127,311,0.444,146.0,3.0,1857.17,533.25
2026-10-13,Direct,Desktop,344,305,847,0.433,189.0,17.0,16489.87,0.0
2026-07-29,Organic Search,Desktop,611,482,1475,0.421,179.0,25.0,23172.71,0.0
2026-07-19,Referral,Desktop,109,94,239,0.385,217.0,6.0,4418.13,176.96
2026-09-19,Direct,Mobile,273,243,623,0.391,122.0,9.0,8662.52,0.0
2026-03-15,Paid Search,Mobile,402,353,1378,0.528,151.0,12.0,10704.63,3343.41
2026-04-14,Email,Desktop,321,276,927,0.364,185.0,13.0,8762.38,390.58
2026-05-11,Paid Search,Desktop,469,412,1107,0.376,170.0,17.0,14316.39,4020.32
2026-05-17,Organic Search,Mobile,607,503,1934,0.363,141.0,14.0,12752.23,0.0
2026-04-29,Direct,Desktop,252,213,750,0.328,194.0,4.0,4341.88,0.0
2026-03-01,Paid Search,Desktop,419,354,1183,0.442,188.0,8.0,7281.38,3305.41
2026-12-29,Paid Search,Desktop,541,432,1491,0.451,201.0,16.0,8312.63,4218.41
2026-08-23,Referral,Desktop,93,80,282,0.368,216.0,2.0,1333.55,153.19
2026-05-26,Email,Tablet,151,122,323,0.309,96.0,6.0,5328.79,195.44
2026-01-05,Paid Search,Tablet,121,106,410,0.471,161.0,3.0,2531.41,907.94
2026-06-11,Organic Search,Desktop,634,505,1650,0.396,199.0,23.0,22196.48,0.0
2026-09-25,Direct,Tablet,115,98,400,0.361,160.0,8.0,6915.45,0.0
2026-03-15,Organic Search,Desktop,511,453,1635,0.395,186.0,16.0,11087.36,0.0
2026-11-14,Referral,Tablet,80,69,252,0.406,143.0,1.0,691.44,133.56
2026-02-18,Social Media,Tablet,134,118,368,0.462,123.0,1.0,576.69,468.56
2026-08-02,Referral,Mobile,142,121,301,0.378,139.0,1.0,796.28,247.71
2026-10-31,Direct,Tablet,109,97,349,0.294,137.0,6.0,6110.63,0.0
2026-12-16,Organic Search,Mobile,565,451,1371,0.392,109.0,13.0,9698.39,0.0
2026-06-14,Direct,Mobile,353,290,1143,0.375,199.0,16.0,14365.55,0.0
2026-07-08,Social Media,Mobile,396,333,1037,0.593,117.0,6.0,2290.46,1180.23
2026-10-28,Referral,Desktop,180,143,415,0.356,152.0,1.0,621.18,333.66
2026-05-23,Paid Search,Mobile,436,383,1521,0.47,129.0,11.0,7751.72,3180.03
2026-12-25,Email,Desktop,299,253,780,0.309,163.0,15.0,13131.12,383.82
2026-05-27,Social Media,Mobile,439,366,1408,0.589,128.0,7.0,4585.09,1507.02
2026-10-20,Organic Search,Desktop,583,472,1255,0.431,,20.0,18128.29,0.0
2026-07-16,Organic Search,Tablet,344,273,1176,0.357,145.0,13.0,9747.86,0.0
2026-01-21,Referral,Desktop,129,113,351,0.369,181.0,6.0,5939.8,259.13
2026-04-17,Organic Search,Desktop,611,503,1724,0.326,210.0,18.0,18010.7,0.0
2026-09-04,Organic Search,Mobile,660,559,2166,0.37,149.0,18.0,13818.96,0.0
2026-11-12,Organic Search,Tablet,145,114,440,0.412,145.0,6.0,4687.51,0.0
2026-11-30,Referral,Desktop,164,130,504,0.364,161.0,6.0,4385.88,297.85
2026-08-12,Direct,Mobile,364,315,961,0.389,125.0,20.0,19934.66,0.0
2026-03-31,Organic Search,Tablet,205,173,473,0.357,175.0,3.0,2207.14,0.0
2026-03-04,Organic Search,Tablet,249,221,846,0.374,89.0,3.0,2991.17,0.0
2026-07-24,Paid Search,Tablet,192,156,654,0.464,154.0,5.0,3792.84,1686.72
2026-07-13,Referral,Mobile,166,134,505,0.412,43.0,4.0,2839.38,272.97
2026-12-21,Referral,Desktop,65,55,208,0.427,188.0,0.0,0.0,105.96
2026-06-14,Social Media,Desktop,257,215,839,0.511,186.0,6.0,4163.42,818.96
2026-04-21,Direct,Tablet,148,126,386,0.324,113.0,7.0,5985.57,0.0
2026-12-28,Referral,Mobile,292,253,717,0.444,88.0,8.0,6323.62,587.0
2026-11-13,Email,Desktop,207,173,615,0.302,200.0,13.0,11255.66,228.05
2026-05-13,Organic Search,Desktop,621,512,1954,0.356,223.0,25.0,18732.93,0.0
2026-03-16,Email,Mobile,371,302,796,0.377,93.0,26.0,27942.25,398.06
2026-01-18,Direct,Tablet,77,61,193,0.315,109.0,3.0,3129.37,0.0
2026-03-31,Referral,Tablet,86,71,184,0.414,139.0,3.0,1816.26,166.19
2026-07-26,Paid Search,Tablet,210,180,540,0.331,134.0,7.0,4571.44,1781.33
2026-11-30,Direct,Desktop,314,254,773,0.331,146.0,23.0,25560.28,0.0
2026-04-25,Social Media,Tablet,70,62,157,0.418,154.0,3.0,1457.4,216.37
2026-05-04,Paid Search,Tablet,161,134,508,0.456,162.0,3.0,2537.36,1495.47
2026-04-03,Referral,Tablet,20,18,46,0.386,182.0,1.0,576.19,33.81
2026-01-15,Social Media,Tablet,96,83,335,0.589,156.0,2.0,1238.2,277.52
2026-11-18,Email,Mobile,315,273,693,0.351,133.0,12.0,10232.7,407.04
2026-04-24,Paid Search,Tablet,253,203,577,0.53,178.0,9.0,7395.61,1965.47
2026-09-23,Referral,Desktop,199,159,509,0.426,176.0,5.0,3857.79,402.69
2026-02-20,Organic Search,Mobile,619,488,1981,0.421,128.0,17.0,13730.36,0.0
2026-07-28,Organic Search,Desktop,618,538,1768,0.382,165.0,13.0,10325.57,0.0
2026-04-23,Email,Mobile,317,264,924,0.361,92.0,20.0,17560.77,416.56
2026-08-24,Paid Search,Mobile,641,525,1757,0.43,143.0,15.0,12555.69,4826.42
2026-04-17,Email,Desktop,235,206,522,0.362,172.0,9.0,8186.23,296.64
2026-04-12,Email,Mobile,266,236,712,0.355,83.0,9.0,9266.36,328.94
2026-03-29,Social Media,Mobile,309,246,1025,0.583,108.0,6.0,3561.4,869.96
2026-09-03,Paid Search,Tablet,189,167,433,0.434,107.0,8.0,6779.83,1492.12
2026-09-21,Referral,Desktop,197,163,608,0.368,212.0,5.0,3950.84,384.41
2026-11-16,Email,Tablet,71,59,180,0.347,134.0,2.0,1985.07,88.36
2026-09-16,Email,Mobile,248,219,828,0.305,114.0,7.0,7572.47,295.98
2026-08-22,Direct,Tablet,45,38,107,0.305,178.0,0.0,0.0,0.0
2026-09-15,Organic Search,Mobile,682,598,1879,0.399,112.0,28.0,21721.69,0.0
2026-01-13,Social Media,Tablet,102,89,281,0.588,177.0,4.0,2061.28,329.21
2026-02-10,Paid Search,Desktop,436,371,1069,0.567,188.0,14.0,8665.34,3898.37
2026-11-23,Referral,Mobile,146,131,454,0.403,147.0,3.0,2063.79,294.43
2026-03-05,Social Media,Mobile,447,404,1123,0.588,126.0,6.0,4756.79,1417.89
2026-11-04,Paid Search,Desktop,438,381,1178,0.444,219.0,13.0,10500.94,4031.93
2026-12-31,Email,Mobile,320,288,959,0.335,117.0,16.0,16094.48,402.28
2026-06-03,Social Media,Tablet,200,178,616,0.531,162.0,3.0,1999.43,711.47
2026-02-17,Organic Search,Desktop,551,494,1222,0.405,172.0,17.0,13958.13,0.0
2026-08-27,Paid Search,Tablet,164,138,402,0.431,140.0,6.0,4100.23,1301.26
2026-10-08,Organic Search,Tablet,213,166,722,0.457,118.0,9.0,8418.23,0.0
2026-05-22,Direct,Mobile,419,330,1354,0.397,113.0,9.0,9602.47,0.0
2026-06-12,Direct,Desktop,384,345,1123,0.37,228.0,17.0,16535.4,0.0
2026-01-07,Email,Desktop,223,201,745,0.287,180.0,12.0,10836.34,270.54
2026-02-05,Referral,Desktop,206,164,433,0.367,207.0,8.0,5871.94,360.34
2026-01-01,Paid Search,Desktop,385,310,1060,0.455,195.0,13.0,13054.14,3731.48
2026-08-20,Direct,Desktop,369,332,863,0.352,227.0,15.0,15060.45,0.0
2026-01-26,Referral,Tablet,20,15,51,0.37,130.0,0.0,0.0,32.26
2026-01-01,Paid Search,Tablet,182,161,560,0.462,133.0,7.0,5611.68,1448.76
2026-10-24,Direct,Tablet,43,37,108,0.347,166.0,0.0,0.0,0.0
2026-02-21,Organic Search,Mobile,560,467,1648,0.362,136.0,19.0,15029.21,0.0
2026-05-25,Paid Search,Desktop,524,426,1365,0.507,175.0,19.0,17590.17,4095.39
2026-08-29,Paid Search,Mobile,397,359,1344,0.433,143.0,10.0,7767.17,3348.67
2026-03-01,Organic Search,Mobile,472,375,1410,0.452,142.0,10.0,7585.2,0.0
2026-05-24,Referral,Mobile,241,215,680,0.422,140.0,3.0,2818.75,449.2
2026-01-14,Social Media,Tablet,176,151,472,0.561,142.0,4.0,2162.51,602.02
2026-11-13,Referral,Tablet,49,40,149,0.381,165.0,5.0,4635.07,76.85
2026-03-06,Social Media,Tablet,118,95,370,0.502,176.0,4.0,2290.68,396.63
2026-06-09,Social Media,Tablet,214,175,486,0.556,138.0,5.0,3417.96,630.47
2026-07-27,Email,Desktop,246,210,665,0.273,149.0,14.0,11660.06,305.72
2026-05-14,Paid Search,Desktop,526,458,1413,0.466,214.0,15.0,12332.4,5047.62
2026-07-15,Social Media,Mobile,549,436,1900,0.541,197.0,8.0,5643.11,1972.11
2026-07-10,Organic Search,Mobile,720,654,1872,0.389,143.0,23.0,17949.78,0.0
2026-05-23,Social Media,Mobile,451,409,1059,0.566,113.0,16.0,9955.27,1309.09
2026-03-31,Paid Search,Desktop,535,480,1149,0.441,217.0,16.0,13817.54,4397.4
2026-12-18,Referral,Mobile,157,139,422,0.444,102.0,4.0,2663.27,250.94
2026-05-10,Organic Search,Tablet,202,179,587,0.376,146.0,10.0,9601.65,0.0
2026-05-31,Email,Desktop,196,159,485,0.285,165.0,11.0,9871.61,225.0
2026-12-16,Referral,Desktop,120,103,333,0.405,200.0,4.0,3101.28,199.79
2026-03-14,Referral,Mobile,204,177,496,0.418,173.0,5.0,3574.38,344.95
2026-07-11,Email,Mobile,264,230,762,0.341,157.0,9.0,7914.06,311.86
2026-07-31,Direct,Tablet,53,42,155,0.39,139.0,3.0,3261.73,0.0
2026-12-06,Paid Search,Mobile,409,332,986,0.457,178.0,10.0,7053.76,3248.84
2026-05-12,Paid Search,Mobile,457,362,1005,0.454,115.0,13.0,9208.66,3668.67
2026-04-20,Direct,Mobile,375,327,1091,0.423,155.0,11.0,10016.11,0.0
2026-07-15,Paid Search,Mobile,510,434,1473,0.498,95.0,9.0,8135.8,4299.41
2026-04-08,Referral,Desktop,204,184,429,0.504,161.0,8.0,5325.74,379.47
2026-10-28,Organic Search,Mobile,627,513,2160,0.442,122.0,18.0,17467.0,0.0
2026-06-02,Paid Search,Desktop,517,442,1177,0.467,197.0,14.0,10980.11,4973.18
2026-12-06,Direct,Desktop,239,196,818,0.323,165.0,12.0,11407.76,0.0
2026-05-18,Social Media,Desktop,432,350,1268,0.528,188.0,9.0,6394.07,1204.44
2026-08-11,Email,Tablet,79,65,271,0.347,152.0,4.0,2802.65,96.46
2026-09-20,Organic Search,Tablet,207,184,675,0.393,143.0,5.0,4280.93,0.0
2026-03-24,Referral,Tablet,84,75,214,0.374,142.0,3.0,2282.8,135.44
2026-08-22,Direct,Desktop,241,196,794,0.371,237.0,7.0,6955.99,0.0
2026-04-30,Referral,Mobile,191,152,498,0.447,138.0,9.0,6134.01,356.87
2026-03-06,Referral,Tablet,120,97,285,0.377,165.0,2.0,1334.97,189.89
2026-11-26,Paid Search,Desktop,410,342,1202,0.423,160.0,11.0,7336.03,3587.65
2026-01-13,Referral,Mobile,204,172,610,0.43,161.0,4.0,2805.07,326.14
2026-01-04,Direct,Desktop,198,175,689,0.311,162.0,16.0,15373.85,0.0
2026-03-31,Organic Search,Mobile,686,568,1500,,104.0,25.0,22046.57,0.0
2026-07-02,Social Media,Mobile,582,491,1460,0.562,133.0,8.0,6083.38,1774.22
2026-07-19,Direct,Tablet,101,81,324,0.35,177.0,1.0,986.45,0.0
2026-09-15,Social Media,Desktop,336,264,1037,0.524,174.0,10.0,7289.71,914.65
2026-01-07,Referral,Tablet,73,57,199,0.413,142.0,2.0,1694.11,149.04
2026-10-25,Paid Search,Mobile,421,370,1151,0.501,83.0,16.0,11587.03,3808.41
2026-03-14,Organic Search,Desktop,531,462,1606,0.373,234.0,12.0,9300.54,0.0
2026-04-20,Direct,Tablet,58,48,168,0.308,183.0,3.0,2730.57,0.0
2026-11-26,Paid Search,Mobile,463,410,1198,0.584,115.0,10.0,8448.37,3535.57
2026-11-23,Email,Tablet,146,132,398,0.266,137.0,7.0,5039.44,181.93
2026-04-26,Paid Search,Tablet,158,134,427,0.472,141.0,5.0,3050.13,1317.25
2026-09-12,Social Media,Tablet,191,168,633,0.533,154.0,4.0,2267.43,574.15
2026-12-11,Email,Mobile,207,177,635,0.365,147.0,7.0,5858.01,221.57
2026-06-21,Social Media,Tablet,78,62,202,0.469,155.0,0.0,0.0,262.67
2026-11-12,Referral,Mobile,83,69,258,0.444,130.0,3.0,2564.77,129.21
2026-07-05,Referral,Desktop,153,133,532,0.356,164.0,6.0,4179.43,301.7
2026-11-22,Social Media,Tablet,60,50,153,0.589,135.0,2.0,1034.84,210.75
2026-06-05,Social Media,Mobile,463,410,1161,0.577,121.0,6.0,4943.39,1460.46
2026-02-21,Organic Search,Desktop,518,452,1199,0.402,195.0,19.0,17320.3,0.0
2026-04-02,Social Media,Tablet,188,154,594,0.549,127.0,0.0,0.0,688.9
2026-10-12,Email,Mobile,276,244,883,0.371,118.0,19.0,19276.39,323.25
2026-10-12,Direct,Tablet,93,80,312,0.431,121.0,5.0,4411.02,0.0
2026-10-04,Email,Mobile,249,224,792,0.331,138.0,10.0,8870.31,324.0
2026-10-29,Direct,Mobile,277,216,802,0.442,141.0,2.0,1845.92,0.0
2026-09-14,Direct,Mobile,324,274,946,0.389,105.0,10.0,8882.38,0.0
2026-01-21,Paid Search,Mobile,494,435,1139,0.464,116.0,11.0,9153.78,3584.03
2026-07-02,Email,Tablet,148,121,478,0.331,115.0,9.0,7759.5,199.9
2026-04-29,Organic Search,Mobile,759,679,1667,0.432,131.0,19.0,13578.37,0.0
2026-08-18,Organic Search,Mobile,736,578,2274,0.405,86.0,21.0,18266.77,0.0
2026-09-11,Referral,Desktop,164,137,388,0.409,204.0,4.0,2922.48,306.59
2026-01-30,Paid Search,Desktop,481,379,1030,0.387,151.0,12.0,7865.43,4564.01
2026-09-25,Referral,Desktop,119,99,302,0.362,232.0,5.0,3862.1,239.39
2026-01-04,Organic Search,Mobile,519,464,1605,0.457,109.0,12.0,8916.3,0.0
2026-02-05,Social Media,Tablet,82,71,244,0.561,160.0,0.0,0.0,238.16
2026-01-17,Direct,Tablet,45,38,97,0.343,133.0,2.0,1870.79,0.0
2026-06-03,Direct,Desktop,290,241,712,0.383,150.0,19.0,20045.08,0.0
2026-03-12,Referral,Mobile,175,149,369,0.482,116.0,5.0,3517.76,297.06
2026-09-20,Paid Search,Mobile,468,370,1449,0.442,60.0,16.0,13925.21,3583.26
2026-04-25,Paid Search,Desktop,396,317,842,0.443,208.0,11.0,9874.81,3677.72
2026-10-26,Direct,Desktop,267,215,764,0.333,168.0,8.0,9430.81,0.0
2026-10-13,Referral,Desktop,79,67,173,0.435,167.0,4.0,2841.56,123.5
2026-09-04,Paid Search,Mobile,507,401,1665,0.453,87.0,9.0,7653.07,4481.39
2026-07-22,Social Media,Tablet,98,88,235,0.466,114.0,1.0,423.3,296.55
2026-08-19,Paid Search,Desktop,550,484,1417,0.453,162.0,19.0,12498.79,5026.13
2026-06-09,Referral,Mobile,225,197,527,0.4,138.0,3.0,1887.17,353.06
2026-08-22,Social Media,Tablet,57,46,162,0.554,111.0,1.0,571.35,164.9
2026-10-15,Email,Desktop,344,297,1144,0.276,179.0,17.0,15801.97,394.7
2026-05-08,Organic Search,Desktop,560,485,1697,0.379,197.0,18.0,17815.35,0.0
2026-05-06,Email,Tablet,106,85,296,0.365,139.0,6.0,5303.99,123.97
2026-10-19,Organic Search,Tablet,193,171,572,0.413,111.0,7.0,6237.9,0.0
2026-05-08,Email,Mobile,418,348,1051,0.32,134.0,14.0,12969.24,475.58
2026-04-08,Social Media,Mobile,428,358,1340,0.528,96.0,9.0,6185.27,1531.75
2026-10-16,Direct,Mobile,375,301,1110,0.419,122.0,12.0,11065.38,0.0
2026-04-20,Social Media,Desktop,419,347,977,0.515,215.0,4.0,1974.41,1266.15
2026-11-13,Paid Search,Tablet,148,120,411,0.41,156.0,5.0,3815.32,1075.75
2026-06-23,Paid Search,Desktop,513,454,1735,0.432,217.0,24.0,17874.47,4123.72
2026-05-13,Referral,Tablet,142,115,316,0.517,175.0,6.0,4579.22,265.4
2026-01-30,Organic Search,Mobile,785,679,2509,0.477,78.0,23.0,24137.19,0.0
2026-11-03,Referral,Mobile,231,210,513,0.445,103.0,5.0,4007.13,470.2
2026-08-05,Direct,Desktop,355,306,1221,0.382,223.0,13.0,13274.68,0.0
2026-12-06,Referral,Tablet,88,75,226,0.494,159.0,4.0,2582.35,146.4
2026-09-19,Organic Search,Mobile,526,477,1230,0.363,83.0,17.0,16425.33,0.0
2026-11-07,Paid Search,Tablet,178,150,478,0.405,113.0,2.0,1789.49,1656.16
2026-11-18,Social Media,Desktop,399,328,916,0.457,205.0,12.0,8847.33,1378.37
2026-06-23,Social Media,Tablet,172,154,376,0.541,118.0,4.0,2631.56,540.23
2026-08-19,Referral,Mobile,192,168,496,0.473,150.0,5.0,2947.4,310.15
2026-04-20,Social Media,Mobile,460,412,1337,0.604,131.0,7.0,4740.47,1362.03
2026-02-07,Paid Search,Tablet,189,149,616,0.399,162.0,3.0,2362.07,1756.81
2026-08-21,Direct,Desktop,375,309,1181,0.323,178.0,12.0,13348.24,0.0
2026-02-07,Organic Search,Desktop,485,404,1230,0.424,169.0,10.0,7838.84,0.0
2026-11-12,Social Media,Tablet,75,59,257,0.593,134.0,1.0,686.64,247.11
2026-04-15,Referral,Desktop,224,194,665,0.396,161.0,8.0,7478.84,460.84
2026-07-01,Social Media,Tablet,234,206,645,0.591,128.0,5.0,2909.56,702.23
2026-01-16,Email,Mobile,249,222,742,0.319,127.0,15.0,12150.51,257.25
2026-04-06,Email,Desktop,307,254,934,0.32,137.0,12.0,10333.48,375.3
2026-06-13,Direct,Mobile,332,291,921,0.398,120.0,8.0,8022.06,0.0
2026-09-05,Email,Desktop,199,165,513,0.325,182.0,7.0,7039.91,242.76
2026-02-19,Referral,Tablet,105,86,259,0.34,147.0,3.0,1936.62,199.61
2026-12-20,Email,Tablet,94,75,257,0.308,139.0,3.0,2635.16,102.23
2026-02-12,Paid Search,Mobile,533,416,1814,0.441,150.0,12.0,10757.36,5062.71
2026-04-16,Referral,Mobile,224,197,718,0.467,150.0,7.0,4590.29,388.87
2026-08-13,Email,Mobile,257,223,544,0.297,118.0,12.0,11144.53,320.58
2026-08-01,Social Media,Mobile,292,263,773,0.513,85.0,6.0,4366.06,871.21
2026-08-18,Referral,Mobile,206,161,644,0.482,115.0,7.0,5758.65,360.66
2026-08-01,Organic Search,Tablet,121,97,328,0.3,116.0,2.0,1849.67,0.0
2026-08-27,Referral,Mobile,191,171,668,0.371,112.0,4.0,3093.69,364.76
2026-11-06,Social Media,Mobile,340,299,784,0.613,144.0,2.0,1243.37,984.37
2026-05-25,Organic Search,Mobile,679,573,1781,0.436,167.0,17.0,14485.03,0.0
2026-08-20,Social Media,Desktop,448,383,1480,0.495,198.0,6.0,3783.71,1514.87
2026-06-18,Social Media,Mobile,478,424,1218,0.599,110.0,10.0,8143.1,1356.96
2026-07-18,Referral,Desktop,188,156,402,0.386,189.0,6.0,4105.34,298.48
